peer_review_id,peer_submission_id,taiwan_peer_assignments_user_id,peer_review_created_ts,peer_review_first_visible_to_submitter_ts,peer_review_marked_helpful_ts,peer_review_rated_ts,peer_review_rating
"b4q_RH1EEeWqXg7D-Kwb-Q","itBIq3V0EeWy9BLlActDnw",40834b74f854d621fc30efeb07d64e12d06f0ccd,2015-10-28 07:20:58.728,2015-10-28 07:20:58.728,,,
"AvQtj2bHEeWC5xInmpgAVw","FTuDCma6EeWjjQ6zloxUzw",d60ffbb91de0b7b1d176df976c167d7fb224f317,2015-09-29 16:27:43.875,2015-09-29 16:27:43.875,,,
"Xfw7NmcaEeWjjQ6zloxUzw","FTuDCma6EeWjjQ6zloxUzw",97a55e8f9a57376128ad830c6085311cdc24b9ac,2015-09-30 02:24:24.829,2015-09-30 02:24:24.829,,,
"1yfBaWbHEeWEHBK0qnR5nQ","FTuDCma6EeWjjQ6zloxUzw",bdcb381805bb27a8b00a8404fec37b57c09e98ea,2015-09-29 16:33:39.89,2015-09-29 16:33:39.89,,,
"4ZKCfGbkEeW4MQo4aS2dkw","FTuDCma6EeWjjQ6zloxUzw",6f1cc49c8e3366c8d4c2560dd3e8cd24daf09908,2015-09-29 20:01:32.772,2015-09-29 20:01:32.772,,,
"xFJL0WcVEeWRsgp-oDfn8w","_BaBZ2bCEeW4ng7YWNlcxQ",b0ee8177f25d121666c638c0f9faf2d96864e60a,2015-09-30 01:51:29.037,2015-10-01 15:49:59.35,,,
"FYs6VGgBEeW1ShIhri4C5Q","_BaBZ2bCEeW4ng7YWNlcxQ",d60ffbb91de0b7b1d176df976c167d7fb224f317,2015-10-01 05:55:57.037,2015-10-01 15:49:59.35,,,
"pDZoa2hBEeWRsgp-oDfn8w","_BaBZ2bCEeW4ng7YWNlcxQ",7797b613743747eb907211a3ed1a5209bd9b798e,2015-10-01 13:38:04.186,2015-10-01 15:49:59.35,,,
"9M1CNGc4EeWjjQ6zloxUzw","_BaBZ2bCEeW4ng7YWNlcxQ",a41a13477f5b0a4ed6c8efc3f0635b92b265b196,2015-09-30 06:03:22.759,2015-10-01 15:49:59.35,,,
"EylFVmcpEeWEHBK0qnR5nQ","TT6gcl9qEeWncxKXIFxpFQ",07483f61bf75225df6aaefda0f8538155d1b30b1,2015-09-30 04:09:41.746,2015-09-30 04:09:41.746,,,
"CdX8-mbEEeW_BRK9nue8nw","zJ_FGGJLEeWtThIg5CtnjQ",4d78f8a66265fccc121065f7e1251f8376de6429,2015-09-29 16:06:26.931,2015-09-30 01:36:51.117,,,
"lUcQhGcTEeW1ShIhri4C5Q","zJ_FGGJLEeWtThIg5CtnjQ",ee1416fdcd541fd950c10a38687ec7f998588d46,2015-09-30 01:35:51.117,2015-09-30 01:36:51.117,,,
"v4kDzGcgEeWjjQ6zloxUzw","riU5n2G4EeWtThIg5CtnjQ",4d78f8a66265fccc121065f7e1251f8376de6429,2015-09-30 03:10:05.471,2015-10-01 14:49:31.367,,,
"e88KD2hLEeW1ShIhri4C5Q","riU5n2G4EeWtThIg5CtnjQ",7797b613743747eb907211a3ed1a5209bd9b798e,2015-10-01 14:48:31.367,2015-10-01 14:49:31.367,,,
"R-46tmeOEeWfZAo8m5pcCw","riU5n2G4EeWtThIg5CtnjQ",a41a13477f5b0a4ed6c8efc3f0635b92b265b196,2015-09-30 16:14:09.448,2015-10-01 14:49:31.367,,,
"W82t1GgBEeWWZw7H3umBFQ","a45dzmdDEeW_BRK9nue8nw",d60ffbb91de0b7b1d176df976c167d7fb224f317,2015-10-01 05:57:54.913,2015-10-04 15:22:31.206,,,
"4ztfemhBEeWfZAo8m5pcCw","a45dzmdDEeW_BRK9nue8nw",7797b613743747eb907211a3ed1a5209bd9b798e,2015-10-01 13:39:49.915,2015-10-04 15:22:31.206,,,
"lx--rWqrEeWDzg4yGnIlTw","a45dzmdDEeW_BRK9nue8nw",4ddfef58b7234a45d7db7f918342a85d4e2ed96a,2015-10-04 15:21:31.206,2015-10-04 15:22:31.206,,,
"OUVWiWnpEeWb4g4qCdqdUQ","a45dzmdDEeW_BRK9nue8nw",e519f1e5482a02d1dfb6d5b0f5066ca748bfc44f,2015-10-03 16:10:11.381,2015-10-04 15:22:31.206,,,
"kJdcC2bPEeW1ShIhri4C5Q","sOlMi2ajEeWRsgp-oDfn8w",4ddfef58b7234a45d7db7f918342a85d4e2ed96a,2015-09-29 17:28:57.477,2015-09-29 17:28:57.477,,,
"VUrjVGp_EeWpCwrPNVXTlw","sOlMi2ajEeWRsgp-oDfn8w",8807c3667b4c71bfe7a776f2234aecdcdcd3b98b,2015-10-04 10:04:42.903,2015-10-04 10:04:42.903,,,
"CuBUzWcbEeW4MQo4aS2dkw","sOlMi2ajEeWRsgp-oDfn8w",b0ee8177f25d121666c638c0f9faf2d96864e60a,2015-09-30 02:29:14.892,2015-09-30 02:29:14.892,,,
"dSrm5mbOEeWEHBK0qnR5nQ","sOlMi2ajEeWRsgp-oDfn8w",bdcb381805bb27a8b00a8404fec37b57c09e98ea,2015-09-29 17:21:01.971,2015-09-29 17:21:01.971,,,
"veQN8GajEeW4MQo4aS2dkw","YWsTE1fMEeWF2A4QQ5MlhQ",904dff9431f05de5c07407d1bd125e74c24a6b25,2015-09-29 12:15:15.621,2015-09-29 12:15:15.621,,,
"r6ScCGcWEeW_BRK9nue8nw","XP2Z4UxwEeWoNAol4TlMSw",6f1cc49c8e3366c8d4c2560dd3e8cd24daf09908,2015-09-30 01:58:03.841,2015-09-30 01:58:03.841,,,
"WKGB5n0WEeWtPhJmZh_6JQ","CQZ_d3SjEeWy9BLlActDnw",faff18d18c8a4443826ab7d5dfc2fde8c04a8edb,2015-10-28 01:51:03.44,2015-10-28 01:57:22.648,,,
"N2iOn35fEeWtHwqYkg1CJw","CQZ_d3SjEeWy9BLlActDnw",6f1cc49c8e3366c8d4c2560dd3e8cd24daf09908,2015-10-29 17:05:12.126,,,,
"FuTISX0XEeWgtQq7brjg6Q","CQZ_d3SjEeWy9BLlActDnw",57da903af826da37f5cf9060a35de7d96521ff66,2015-10-28 01:56:22.648,2015-10-28 01:57:22.648,,,
"ZMQBU3YxEeWDzg4yGnIlTw","CQZ_d3SjEeWy9BLlActDnw",940d4f330d5f60b8cc02a1b27a0bb239ac94c528,2015-10-19 07:17:02.071,2015-10-28 01:57:22.648,,,
"BdiIgn0VEeWpCwrPNVXTlw","CQZ_d3SjEeWy9BLlActDnw",7d3223572614a0ceb6831cbab588461df7a48b8c,2015-10-28 01:41:35.053,2015-10-28 01:57:22.648,,,
"exvbF2RcEeWEHBK0qnR5nQ","VV5krFCFEeWUBw792DK9fQ",38cd70756eb86b8ec337edfa67420e5cafd77c3f,2015-09-26 14:40:06.986,2015-09-26 14:40:06.986,,,
"dpDxAGanEeWC5xInmpgAVw","t6Gw-lB5EeWxHxIGetKceQ",660cd10482ffe6f50ae55b37875eace3d86c1032,2015-09-29 12:41:53.945,2015-09-29 12:41:53.945,,,
"ZcZYpmamEeW4ng7YWNlcxQ","Yjmnp2XwEeWC5xInmpgAVw",a41a13477f5b0a4ed6c8efc3f0635b92b265b196,2015-09-29 12:34:16.277,2015-09-29 12:34:16.277,,,
"WnrHPWapEeWfZAo8m5pcCw","Yjmnp2XwEeWC5xInmpgAVw",1b183e995a01c4683f79cfbc7848337c9deb2c40,2015-09-29 12:55:25.817,2015-09-29 12:55:25.817,,,
"o7NRCGcVEeWWZw7H3umBFQ","Yjmnp2XwEeWC5xInmpgAVw",40834b74f854d621fc30efeb07d64e12d06f0ccd,2015-09-30 01:50:34.308,2015-09-30 01:50:34.308,,,
"9QTln3VqEeWDzg4yGnIlTw","Zs8m0nJ1EeWgtQq7brjg6Q",0ec16d94ee696861739acea838a54cd1c60bb6e1,2015-10-18 07:36:34.239,2015-10-18 07:36:34.239,,,
"PacvdG3QEeWtPhJmZh_6JQ","wiQd7GqbEeWPJBI9QEQKiQ",4ddfef58b7234a45d7db7f918342a85d4e2ed96a,2015-10-08 15:21:25.966,2015-10-08 15:21:25.966,,,
"lHokOnc2EeWGywq_F70CwQ","wiQd7GqbEeWPJBI9QEQKiQ",0eeff4795a2bf328a5af6fd711badbee09c80a1c,2015-10-20 14:26:40.764,2015-10-20 14:26:40.764,,,
"iqjE9Gw5EeWy9BLlActDnw","wiQd7GqbEeWPJBI9QEQKiQ",ee1416fdcd541fd950c10a38687ec7f998588d46,2015-10-06 14:50:09.992,2015-10-06 14:50:09.992,,,
"d9wJHHAzEeWWpw7gge8ZbQ","wiQd7GqbEeWPJBI9QEQKiQ",38cd70756eb86b8ec337edfa67420e5cafd77c3f,2015-10-11 16:16:46.122,2015-10-11 16:16:46.122,,,
"UaGK_GcaEeWRsgp-oDfn8w","UYIncmahEeWyfQofQFHvoQ",97a55e8f9a57376128ad830c6085311cdc24b9ac,2015-09-30 02:24:04.102,2015-09-30 02:24:04.102,,,
"kvuPxWa9EeWRsgp-oDfn8w","UYIncmahEeWyfQofQFHvoQ",4ddfef58b7234a45d7db7f918342a85d4e2ed96a,2015-09-29 15:20:10.548,2015-09-29 15:20:10.548,,,
"KMLse2aoEeWRsgp-oDfn8w","UYIncmahEeWyfQofQFHvoQ",660cd10482ffe6f50ae55b37875eace3d86c1032,2015-09-29 12:46:52.907,2015-09-29 12:46:52.907,,,
"UqwyZ2bHEeW4ng7YWNlcxQ","UYIncmahEeWyfQofQFHvoQ",d60ffbb91de0b7b1d176df976c167d7fb224f317,2015-09-29 16:29:57.621,2015-09-29 16:29:57.621,,,
"pEh8c4JLEeWaOxK2u5ceiQ","ck_kHYB3EeWXKRJ71r2fxw",904dff9431f05de5c07407d1bd125e74c24a6b25,2015-11-03 16:55:09.504,2015-11-03 16:56:09.504,,,
"siRItIJDEeWL6AoNmIctaQ","ck_kHYB3EeWXKRJ71r2fxw",b566c00fa498987ebd461c3494d500f127934362,2015-11-03 15:58:16.781,2015-11-03 16:56:09.504,,,
"KHvgt4CJEeWxYwrkXXmVqQ","ck_kHYB3EeWXKRJ71r2fxw",1b183e995a01c4683f79cfbc7848337c9deb2c40,2015-11-01 11:10:28.275,2015-11-03 16:56:09.504,,,
"P5JV7oIfEeWL6AoNmIctaQ","ck_kHYB3EeWXKRJ71r2fxw",6f1cc49c8e3366c8d4c2560dd3e8cd24daf09908,2015-11-03 11:37:22.682,2015-11-03 16:56:09.504,,,
"yOkKnYCbEeWxYwrkXXmVqQ","ck_kHYB3EeWXKRJ71r2fxw",975a047ffead24d5e32570b864188a28f6f810d7,2015-11-01 13:23:48.367,2015-11-03 16:56:09.504,,,
"zB9WoWapEeWyfQofQFHvoQ","dlTL6mZ6EeWyfQofQFHvoQ",904dff9431f05de5c07407d1bd125e74c24a6b25,2015-09-29 12:58:36.478,2015-09-29 12:58:36.478,,,
"KI-JBGa_EeW_BRK9nue8nw","dlTL6mZ6EeWyfQofQFHvoQ",4ddfef58b7234a45d7db7f918342a85d4e2ed96a,2015-09-29 15:31:30.995,2015-09-29 15:31:30.995,,,
"EEnRlmbNEeWRsgp-oDfn8w","dlTL6mZ6EeWyfQofQFHvoQ",bdcb381805bb27a8b00a8404fec37b57c09e98ea,2015-09-29 17:11:03.227,2015-09-29 17:11:03.227,,,
"5nhWCGgBEeW4ng7YWNlcxQ","vOrFgTyeEeWm9SIAC5HAew",d60ffbb91de0b7b1d176df976c167d7fb224f317,2015-10-01 06:01:47.557,2015-10-01 06:01:47.557,,,
"f48qHXSmEeWpCwrPNVXTlw","kLJHrGyjEeWDzg4yGnIlTw",975a047ffead24d5e32570b864188a28f6f810d7,2015-10-17 08:10:15.815,2015-10-17 08:11:15.815,,,
"GZPN8G7eEeWb4g4qCdqdUQ","kLJHrGyjEeWDzg4yGnIlTw",7797b613743747eb907211a3ed1a5209bd9b798e,2015-10-09 23:33:09.558,2015-10-17 08:11:15.815,,,
"aXWydXAAEeWtPhJmZh_6JQ","kLJHrGyjEeWDzg4yGnIlTw",4d78f8a66265fccc121065f7e1251f8376de6429,2015-10-11 10:11:17.63,2015-10-17 08:11:15.815,,,
"nX5onnArEeWqXg7D-Kwb-Q","kLJHrGyjEeWDzg4yGnIlTw",38cd70756eb86b8ec337edfa67420e5cafd77c3f,2015-10-11 15:20:33.288,2015-10-17 08:11:15.815,,,
"agPBqXInEeWy9BLlActDnw","kLJHrGyjEeWDzg4yGnIlTw",d60ffbb91de0b7b1d176df976c167d7fb224f317,2015-10-14 03:55:31.259,2015-10-17 08:11:15.815,,,
"qPOwxWWlEeWWZw7H3umBFQ","3KQ7U0krEeWoNAol4TlMSw",ce8ace619fad6c848fc000fc746f068da11d5dbc,2015-09-28 05:56:28.322,2015-09-28 05:56:28.322,,,
"UT13FHc2EeWPJBI9QEQKiQ","eMFYKGQMEeWyfQofQFHvoQ",0eeff4795a2bf328a5af6fd711badbee09c80a1c,2015-10-20 14:24:47.959,2015-10-20 14:24:47.959,,,
"LEodCHAFEeWy9BLlActDnw","eMFYKGQMEeWyfQofQFHvoQ",904dff9431f05de5c07407d1bd125e74c24a6b25,2015-10-11 10:45:22.487,2015-10-11 10:45:22.487,,,
"Mi5NE2U3EeWn7w41YP_VgQ","JwGBrEPAEeWxOxIbgUSIFQ",4edd3c446794072408107a2287977e49bbf1b222,2015-09-27 16:45:44.417,2015-09-27 16:45:44.417,,,
"gysUz2ReEeW1ShIhri4C5Q","RFIFdUDxEeW1pBJNnBi9Yw",38cd70756eb86b8ec337edfa67420e5cafd77c3f,2015-09-26 14:54:39.501,2015-09-26 14:54:39.501,,,
"aOmrz4IQEeWA9w4ipzCZ2Q","YGlwxX6jEeWm8Qoa9oQ92w",a41a13477f5b0a4ed6c8efc3f0635b92b265b196,2015-11-03 09:51:09.59,2015-11-03 09:51:09.59,,,
"4kSzCn_WEeWtPQ4SI9a3Aw","YGlwxX6jEeWm8Qoa9oQ92w",bdcb381805bb27a8b00a8404fec37b57c09e98ea,2015-10-31 13:54:20.055,2015-10-31 13:54:20.055,,,
"THT5AH8lEeWh5Q4r50kRaQ","YGlwxX6jEeWm8Qoa9oQ92w",4ddfef58b7234a45d7db7f918342a85d4e2ed96a,2015-10-30 16:43:07.792,2015-10-30 16:43:07.792,,,
"kFM8hWA3EeWNhRIQkbjhXw","IOQHUU0tEeWUBw792DK9fQ",4880402f0de6e4388a93eab317bf381d4dbb3a59,2015-09-21 08:05:46.551,2015-09-21 08:05:46.551,,,
"wnxLZWXwEeW1ShIhri4C5Q","r0yau2XkEeWjjQ6zloxUzw",a41a13477f5b0a4ed6c8efc3f0635b92b265b196,2015-09-28 14:54:03.415,2015-09-28 14:54:03.415,,,
"fbU84GajEeW1ShIhri4C5Q","r0yau2XkEeWjjQ6zloxUzw",904dff9431f05de5c07407d1bd125e74c24a6b25,2015-09-29 12:13:27.94,2015-09-29 12:13:27.94,,,
"VGvD2WgCEeW1ShIhri4C5Q","r0yau2XkEeWjjQ6zloxUzw",d60ffbb91de0b7b1d176df976c167d7fb224f317,2015-10-01 06:04:52.024,2015-10-01 06:04:52.024,,,
"3JqzIWbOEeWjjQ6zloxUzw","r0yau2XkEeWjjQ6zloxUzw",bdcb381805bb27a8b00a8404fec37b57c09e98ea,2015-09-29 17:23:55.509,2015-09-29 17:23:55.509,,,
"07x4fWXdEeWn7w41YP_VgQ","v0crGWTHEeWyfQofQFHvoQ",975a047ffead24d5e32570b864188a28f6f810d7,2015-09-28 12:38:31.919,2015-09-28 12:38:31.919,,,
"gTHkqGXYEeW1ShIhri4C5Q","v0crGWTHEeWyfQofQFHvoQ",a0dcc94b7fc50250a5b33e04b80a325578bc05c9,2015-09-28 12:00:25.954,2015-09-28 12:00:25.954,,,
"oixE1GWZEeWEHBK0qnR5nQ","yDKRO2B3EeW9SwpOIwYy_Q",b0ee8177f25d121666c638c0f9faf2d96864e60a,2015-09-28 04:30:22.988,2015-09-28 04:30:22.988,,,
"gSj8pH1UEeWgtQq7brjg6Q","BKnCuX1TEeWDzg4yGnIlTw",1b183e995a01c4683f79cfbc7848337c9deb2c40,2015-10-28 09:16:00.234,2015-11-01 09:07:38.996,,,
"OKStj35eEeWphQoyro-DUQ","BKnCuX1TEeWDzg4yGnIlTw",6f1cc49c8e3366c8d4c2560dd3e8cd24daf09908,2015-10-29 16:58:04.701,2015-11-01 09:07:38.996,,,
"ee3tiX2AEeWtPhJmZh_6JQ","BKnCuX1TEeWDzg4yGnIlTw",0ec16d94ee696861739acea838a54cd1c60bb6e1,2015-10-28 14:30:45.959,2015-11-01 09:07:38.996,,,
"3Enda4B3EeW25Arf55S8eQ","BKnCuX1TEeWDzg4yGnIlTw",05a168dcd99165be56fa59b49e0bf8cf85537889,2015-11-01 09:06:38.996,2015-11-01 09:07:38.996,,,
"aV9qgn1zEeWXygocDxikNQ","BKnCuX1TEeWDzg4yGnIlTw",38cd70756eb86b8ec337edfa67420e5cafd77c3f,2015-10-28 12:57:14.724,2015-11-01 09:07:38.996,,,
"Mim7xmXAEeWjjQ6zloxUzw","X6VQKV5nEeWc1Q7arAoKFQ",38cd70756eb86b8ec337edfa67420e5cafd77c3f,2015-09-28 09:06:25.439,2015-09-28 09:06:25.439,,,
"qDFhzGcZEeW4MQo4aS2dkw","X6VQKV5nEeWc1Q7arAoKFQ",6f1cc49c8e3366c8d4c2560dd3e8cd24daf09908,2015-09-30 02:19:19.832,2015-09-30 02:19:19.832,,,
"pB8Wv3InEeWDzg4yGnIlTw","mYCoimy-EeWXygocDxikNQ",d60ffbb91de0b7b1d176df976c167d7fb224f317,2015-10-14 03:57:08.746,2015-10-17 08:09:29.268,,,
"M8zN7HAsEeWb4g4qCdqdUQ","mYCoimy-EeWXygocDxikNQ",38cd70756eb86b8ec337edfa67420e5cafd77c3f,2015-10-11 15:24:45.46,2015-10-17 08:09:29.268,,,
"X4NPbHAAEeWb4g4qCdqdUQ","mYCoimy-EeWXygocDxikNQ",904dff9431f05de5c07407d1bd125e74c24a6b25,2015-10-11 10:11:00.942,2015-10-17 08:09:29.268,,,
"QA1iF3SmEeWqXg7D-Kwb-Q","mYCoimy-EeWXygocDxikNQ",975a047ffead24d5e32570b864188a28f6f810d7,2015-10-17 08:08:29.268,2015-10-17 08:09:29.268,,,
"g6i2RWzPEeWGywq_F70CwQ","eezTSmwtEeWgtQq7brjg6Q",0eeff4795a2bf328a5af6fd711badbee09c80a1c,2015-10-07 08:43:42.757,2015-10-07 08:43:42.757,,,
"RE7mKGcaEeWC5xInmpgAVw","JpHtaFEcEeWbVQrsfyQbuw",97a55e8f9a57376128ad830c6085311cdc24b9ac,2015-09-30 02:23:41.75,2015-09-30 02:23:41.75,,,
"ZbWAJGZtEeWWZw7H3umBFQ","P-s9j2RfEeWjjQ6zloxUzw",4880402f0de6e4388a93eab317bf381d4dbb3a59,2015-09-29 05:46:14.853,2015-09-29 16:08:54.452,,,
"PgChhWbEEeW1ShIhri4C5Q","P-s9j2RfEeWjjQ6zloxUzw",4d78f8a66265fccc121065f7e1251f8376de6429,2015-09-29 16:07:54.452,2015-09-29 16:08:54.452,,,
"FPwnQ24mEeWPJBI9QEQKiQ","F_HZXWXAEeW4ng7YWNlcxQ",38cd70756eb86b8ec337edfa67420e5cafd77c3f,2015-10-09 01:35:54.455,2015-10-09 10:42:45.768,,,
"VknrPm5yEeWXygocDxikNQ","F_HZXWXAEeW4ng7YWNlcxQ",904dff9431f05de5c07407d1bd125e74c24a6b25,2015-10-09 10:41:45.768,2015-10-09 10:42:45.768,,,
"ng--I2zPEeWtPhJmZh_6JQ","EJkgLWqVEeWWpw7gge8ZbQ",0eeff4795a2bf328a5af6fd711badbee09c80a1c,2015-10-07 08:44:27.053,2015-10-07 08:44:27.053,,,
"yXG7R2wtEeWqXg7D-Kwb-Q","EJkgLWqVEeWWpw7gge8ZbQ",4edd3c446794072408107a2287977e49bbf1b222,2015-10-06 13:26:01.367,2015-10-06 13:26:01.367,,,
"7l92Dmw4EeWGywq_F70CwQ","GLXL3WjYEeWEHBK0qnR5nQ",ee1416fdcd541fd950c10a38687ec7f998588d46,2015-10-06 14:45:47.787,2015-10-09 18:29:43.265,,,
"gZ_fS2zKEeWpCwrPNVXTlw","GLXL3WjYEeWEHBK0qnR5nQ",a41a13477f5b0a4ed6c8efc3f0635b92b265b196,2015-10-07 08:07:51.86,2015-10-09 18:29:43.265,,,
"kgSvWm6zEeWy9BLlActDnw","GLXL3WjYEeWEHBK0qnR5nQ",4edd3c446794072408107a2287977e49bbf1b222,2015-10-09 18:28:43.265,2015-10-09 18:29:43.265,,,
"dqrLwWygEeWb4g4qCdqdUQ","GLXL3WjYEeWEHBK0qnR5nQ",4ddfef58b7234a45d7db7f918342a85d4e2ed96a,2015-10-07 03:06:54.614,2015-10-09 18:29:43.265,,,
"6wJ5RWcVEeW_BRK9nue8nw","CvgQNWauEeWyfQofQFHvoQ",b0ee8177f25d121666c638c0f9faf2d96864e60a,2015-09-30 01:52:33.945,2015-10-03 01:55:36.558,,,
"T4bPuWc5EeWEHBK0qnR5nQ","CvgQNWauEeWyfQofQFHvoQ",a41a13477f5b0a4ed6c8efc3f0635b92b265b196,2015-09-30 06:05:54.97,2015-10-03 01:55:36.558,,,
"XhQ-zWcUEeWWZw7H3umBFQ","CvgQNWauEeWyfQofQFHvoQ",ee1416fdcd541fd950c10a38687ec7f998588d46,2015-09-30 01:41:28.006,2015-10-03 01:55:36.558,,,
"s4nGNmg-EeWRsgp-oDfn8w","CvgQNWauEeWyfQofQFHvoQ",d60ffbb91de0b7b1d176df976c167d7fb224f317,2015-10-01 13:17:01.408,2015-10-03 01:55:36.558,,,
"gfIqhGdkEeW4MQo4aS2dkw","fyBKllRpEeWpgBJUo9Z-Uw",07483f61bf75225df6aaefda0f8538155d1b30b1,2015-09-30 11:15:07.919,2015-09-30 11:15:07.919,,,
"Ws7mYnAzEeWWpw7gge8ZbQ","e9x6rm3QEeWgtQq7brjg6Q",38cd70756eb86b8ec337edfa67420e5cafd77c3f,2015-10-11 16:15:57.382,2015-10-11 16:15:57.382,,,
"GlZw83IvEeWy9BLlActDnw","e9x6rm3QEeWgtQq7brjg6Q",a41a13477f5b0a4ed6c8efc3f0635b92b265b196,2015-10-14 04:50:33.557,2015-10-14 04:50:33.557,,,
"2kxGnXAEEeWy9BLlActDnw","e9x6rm3QEeWgtQq7brjg6Q",904dff9431f05de5c07407d1bd125e74c24a6b25,2015-10-11 10:43:04.928,2015-10-11 10:43:04.928,,,
"F5pzCHJWEeWGywq_F70CwQ","Iwr_Gmy9EeWqXg7D-Kwb-Q",07483f61bf75225df6aaefda0f8538155d1b30b1,2015-10-14 09:29:39.342,2015-10-14 09:29:39.342,,,
"5lX5m23PEeWXygocDxikNQ","Iwr_Gmy9EeWqXg7D-Kwb-Q",4ddfef58b7234a45d7db7f918342a85d4e2ed96a,2015-10-08 15:18:59.472,2015-10-08 15:18:59.472,,,
"-2WiIHAEEeWpCwrPNVXTlw","Iwr_Gmy9EeWqXg7D-Kwb-Q",904dff9431f05de5c07407d1bd125e74c24a6b25,2015-10-11 10:44:00.459,2015-10-11 10:44:00.459,,,
"iCHag3ZxEeWgtQq7brjg6Q","Iwr_Gmy9EeWqXg7D-Kwb-Q",d60ffbb91de0b7b1d176df976c167d7fb224f317,2015-10-19 14:56:09.197,2015-10-19 14:56:09.197,,,
"rxnnYGRbEeW4ng7YWNlcxQ","2QJdpmM3EeWNhRIQkbjhXw",38cd70756eb86b8ec337edfa67420e5cafd77c3f,2015-09-26 14:34:24.718,2015-09-26 14:34:24.718,,,
"WLsMymU6EeW_BRK9nue8nw","2QJdpmM3EeWNhRIQkbjhXw",4edd3c446794072408107a2287977e49bbf1b222,2015-09-27 17:08:17.583,2015-09-27 17:08:17.583,,,
"NZ_W22OWEeW9lgqcHapJBw","2QJdpmM3EeWNhRIQkbjhXw",40834b74f854d621fc30efeb07d64e12d06f0ccd,2015-09-25 15:00:50.058,2015-09-25 15:00:50.058,,,
"zY-nF2w4EeWtPhJmZh_6JQ","cpH3IWTNEeWfZAo8m5pcCw",ee1416fdcd541fd950c10a38687ec7f998588d46,2015-10-06 14:44:52.738,2015-10-07 03:10:43.987,,,
"258QhWygEeWDzg4yGnIlTw","cpH3IWTNEeWfZAo8m5pcCw",4ddfef58b7234a45d7db7f918342a85d4e2ed96a,2015-10-07 03:09:43.987,2015-10-07 03:10:43.987,,,
"za0xSmXfEeWWZw7H3umBFQ","bJy_nl-BEeWncxKXIFxpFQ",ee1416fdcd541fd950c10a38687ec7f998588d46,2015-09-28 12:52:40.746,2015-09-28 12:52:40.746,,,
"CwptrIqOEeW65hI1Ibwj7Q","WDuSIX5fEeWU3RJpSD4VQQ",8807c3667b4c71bfe7a776f2234aecdcdcd3b98b,2015-11-14 05:10:37.989,2015-11-14 05:10:37.989,,,
"wA-i3oKbEeW9yQ6NDqh2LQ","32k-C4JXEeWL6AoNmIctaQ",6f1cc49c8e3366c8d4c2560dd3e8cd24daf09908,2015-11-04 02:28:35.846,2015-11-11 13:03:16.47,,,
