assessment_response_id,assessment_option_id,assessment_response_correct,assessment_response_feedback,assessment_response_selected
"18uOdl4EEeWh-woqJ8MDKQ","i0276uf9g9v6289c9oivucl",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",f
"2A336FwZEeWgihJOiQHJgQ","1",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"2A336FwZEeWgihJOiQHJgQ","i02763po1hm096j2mdyle8i",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"2A336FwZEeWgihJOiQHJgQ","i0276ceffmkdx4i7ybib2oa",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",f
"2A336FwZEeWgihJOiQHJgQ","i0276fpoy9msocezqi93bxt",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"2A336FwZEeWgihJOiQHJgQ","i0276jm34k7rfkovsqh1zlw",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",f
"2A336FwZEeWgihJOiQHJgQ","i0276mvfukjhzyim18373sk",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"2A336FwZEeWgihJOiQHJgQ","i0276qrkq07dkrvdxoyc1ws",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"2A336FwZEeWgihJOiQHJgQ","i0276uf9g9v6289c9oivucl",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",f
"3XcaZGchEeWpPQ6CPfu3Bw","i0jw2gvuk4jemsk33vf71br",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"484PA2cTEeWVjBLoL5bBnw","1",f,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",f
"484PA2cTEeWVjBLoL5bBnw","i026n21r5u5xncsqhk6qpuz",f,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"484PA2cTEeWVjBLoL5bBnw","i026naria6ev8qvpype762q",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"484PA2cTEeWVjBLoL5bBnw","i026ng04gx2jjcrfcwgtge0",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",f
"484PA2cTEeWVjBLoL5bBnw","i026nng36l1lbypy32sn58x",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"484PA2cTEeWVjBLoL5bBnw","i026oxj9x4yokde1rh02za1",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"484PA2cTEeWVjBLoL5bBnw","i026q5omaqsdxser6duom45",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",f
"484PA2cTEeWVjBLoL5bBnw","i026q976qsmx0rqnurw8lph",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"5ZT_fmzREeWccQ6zPF-mlw","101",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"61czoXO6EeW8XRIMreByXw","i1ge8q2zeuyijx2co0z3zm7",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"63_pJmGjEeWkvgrvWpu53Q","271",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"79JkZI7REeWeiQpJTM4Dsw","196",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"7GwFrnVKEeWL0BIZWda2Qw","0.6116501246578991",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"8S54I2w8EeWGSxIkRLTz7w","i1gddnjcitly96w1q5y211y",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"8SZlII0LEeWBxwpjfRYmzw","81",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"9ZmVNGhVEeWOvxL6RKiWRQ","26",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"D_o8MGp6EeWYMRJkymfv6w","i0khk8w09uuap289owvrukg",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"EMV-DWyAEeWBSgrUvjFXrQ","i8da9g9aufmcjbloughlxcv",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"EfJ1OXVKEeWVJw4vmNkTyw","141",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"FITw-HdKEeWVJw4vmNkTyw","9",f,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"FUD-0WXCEeWc2xIfSMKaYw","i0jt3a5vdsgf4v5dlgvq4pv",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"GQlCbVw0EeWdPQ6dLXjY-Q","1",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"GQlCbVw0EeWdPQ6dLXjY-Q","i02763po1hm096j2mdyle8i",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"GQlCbVw0EeWdPQ6dLXjY-Q","i0276ceffmkdx4i7ybib2oa",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",f
"GQlCbVw0EeWdPQ6dLXjY-Q","i0276fpoy9msocezqi93bxt",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"GQlCbVw0EeWdPQ6dLXjY-Q","i0276jm34k7rfkovsqh1zlw",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",f
"GQlCbVw0EeWdPQ6dLXjY-Q","i0276mvfukjhzyim18373sk",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"GQlCbVw0EeWdPQ6dLXjY-Q","i0276qrkq07dkrvdxoyc1ws",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"-brcmG7vEeWzchLshWX6Xw","187",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"28PieGcVEeWJjhKxjER-rQ","6c7ed2ed3cf2759f31c3a3a88057c3a6",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text/></co-content>\"}}",t
"2NRlrWmVEeWT_xII3yk3CQ","i027e5bbdkonq60msjifz32",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"2PZjKHdGEeWA-QpWa1bfBw","130",f,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"4Kn-hWzcEeWEVRLxQ7RcQw","i0vxiu9f8twiohxmcy0hbu4",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"5ZjQF2zREeWccQ6zPF-mlw","126",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"6DP7M2OMEeWI0RItgbJ17Q","106",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"6FKomHIcEeWs7RJH3OgNnQ","i8dbk132hluoivj5qa6ip92",f,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"6VrbT3IaEeWxfQpdjVncgw","1",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"74GpD3CYEeWzchLshWX6Xw","106",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"8SWhz40LEeWBxwpjfRYmzw","196",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"8an_1GwzEeWe3g7hJc3P3Q","0.25959494267590344",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"8bSHM2wzEeWe3g7hJc3P3Q","1",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"9gwpCWZaEeWUmg6CFYLI5w","491",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"AA_1kmyZEeW4nQo8Fd_8cw","0.5250592085067183",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"AwBtp25lEeW7DwqMG6DC3Q","127",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"Bgs3lWGjEeWTCBK5PmGY_Q","26",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"Czs6i3SYEeW9TQ5p6zB7Ww","i16d1rbgaixaqikyiqb40ip",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"DebHeF89EeW3YgrN5-VV3Q","5df95f4cc570ca955bec1b646fe8dfb2",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text/></co-content>\"}}",t
"FNPZg3c4EeWyngqLUjIWxQ","i169qemltsu9f8o829dox3t",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"Ff5SIneREeW_CA7nJCEbDw","182",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"Fk9TymGfEeWyswpQ1-vxmw","1",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"Fk9TymGfEeWyswpQ1-vxmw","i02763po1hm096j2mdyle8i",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"Fk9TymGfEeWyswpQ1-vxmw","i0276ceffmkdx4i7ybib2oa",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",f
"Fk9TymGfEeWyswpQ1-vxmw","i0276fpoy9msocezqi93bxt",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"Fk9TymGfEeWyswpQ1-vxmw","i0276jm34k7rfkovsqh1zlw",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",f
"Fk9TymGfEeWyswpQ1-vxmw","i0276mvfukjhzyim18373sk",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"Fk9TymGfEeWyswpQ1-vxmw","i0276qrkq07dkrvdxoyc1ws",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"Fk9TymGfEeWyswpQ1-vxmw","i0276uf9g9v6289c9oivucl",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",f
"GVMm-Ga9EeWj5QobGVsuLw","192",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"Gar1r2UOEeW9PBL_AkG8Hw","16",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"HfyZV2UvEeWGAQ7udYiNcw","56",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"HlCMdnCDEeW4aQq66qs3kQ","i0jtc1hsc8n3d5yczj5o5ge",f,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"KBZwinV5EeWzyQrpcfxqvw","207",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"Lu7sWXTpEeWUrg6xBg09Jw","0.3257686358410865",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"LvFdXnTpEeWUrg6xBg09Jw","41",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"ML7q8HWAEeW9TQ5p6zB7Ww","147",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"MrGOoHWHEeWdKBI5ZrVNQw","i1ggbdm8skyuqyaqijb0na4",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"MrudyWUwEeWGAQ7udYiNcw","101",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"NLkjGHWAEeWdKBI5ZrVNQw","i8dyhyqkgipicxdklspt3c8",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"OCvowlyHEeWAmw7_S4Gxqw","0.7365531725808978",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"OsmX0GMzEeWUpA78pc94BQ","361",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"Q4Nqz29UEeWnJA74Fj6xvQ","187",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"SifpKWGcEeW6rw6z5dW2iQ","0.5063298007007688",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"UcV9AmhEEeW6dwq2BI-s-w","i0jw2gvuk4jemsk33vf71br",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"VBmaRnWcEeWdKBI5ZrVNQw","i1g5hxpfdwettp44gukfyht",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"WT3I7WXcEeWr4w41uPXbHQ","436",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"Ws1DUnVrEeWL0BIZWda2Qw","21",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"WzZnZndMEeWgaRJDqUzDlw","0.8054388212040067",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"Xnw152cZEeWWoQqf8yLgpw","251",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"YWA3j2GiEeWxfAoY_zXRkw","1",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"0rLnr3IjEeWs6Ao3HzGSNQ","i1ggtb0xhx0nbz8iev1ewwn",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"1GWa53IbEeWxfQpdjVncgw","157",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"4n_WvG_pEeWNqBLr2YVJPw","i158lp14mlhekxzgxc5ury8",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>一次水平鏡射，一次垂直鏡射</text></co-content>\"}}",t
"4yXxF3WrEeWdsQ4OiUVgWQ","1",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>好棒！</text></co-content>\"}}",t
"5v-DTXdCEeW9TQ5p6zB7Ww","41",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"63-bBWGjEeWkvgrvWpu53Q","416",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"BwFfy2FLEeW4PRJoOr9lFQ","6c7ed2ed3cf2759f31c3a3a88057c3a6",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text/></co-content>\"}}",t
"C0AX9n8nEeWOtQphKmF8rQ","0.38441375456750393",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"C33ssXGBEeWrggqU0sKJ3Q","i0ulvbvj58myr535svsqlfv",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"CxSusmZbEeWm6Q5mbmbJrw","136",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"Cz-ixX8nEeWOtQphKmF8rQ","0.4830337616149336",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"D6z7S3beEeW1VhL4iId41w","132",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"Dpk282GdEeWQbBKRs21R0w","1",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",f
"Dpk282GdEeWQbBKRs21R0w","i027hymm4vp9d6qzpjvhurg",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"Dpk282GdEeWQbBKRs21R0w","i027ic5mnf47aruq3bcx4ep",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"Dpk282GdEeWQbBKRs21R0w","i027ifi9iafkwbv9qq1q3um",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"FnfJXWRIEeWNzgoMARbxzw","416",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"GCSShGX5EeWnMhLA1DQ4Mw","1",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"Hi69o1-aEeWANQ6Bw9s2Sw","5bb93d052d21e80ceb46215cd1cfc15b",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text/></co-content>\"}}",t
"I7fnoZ3jEeWTsgruLDeJTw","21",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"IAyRh2XHEeWCdgq0p9az5Q","11",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"ITVXYGcmEeWWoQqf8yLgpw","i0koqmcfr4qupxpgj98kj9i",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"KZoC-ZwaEeWBZBIi7Ciq6w","151",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"Ktilt2gDEeWDlg4mqDcBVQ","296",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"KuuJRnegEeWupg5ku0S64Q","0.2990280599333346",f,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"KuyauXegEeWupg5ku0S64Q","47",f,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"LpVJ6GGiEeW4eQqduPS4gw","i027mzrfm0dw56s792trnrg",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"O-Sa5WGfEeWJUQ6-uMlzpQ","0.8278889006469399",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"ONQofWbAEeWkcQqhLVJBiw","16",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"OfFFZ3dFEeWVJw4vmNkTyw","166",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"PhcfFXAtEeWejhLLwtW1SQ","0.09020469756796956",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"PhcfFXAtEeWejhLLwtW1SQ","0.38888534530997276",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",f
"PhcfFXAtEeWejhLLwtW1SQ","0.5618033420760185",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"QMbFgXdHEeWL0BIZWda2Qw","66",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"RGvsg3cvEeWeZhJ8x8kGdw","i1598swczim51hkjp843wy5",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"RNmwn2XTEeWYjxIDCh3zSQ","i084jc1btkac3iwsi89ln09",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>順序：</text><text>點擊邊界＞ ENTER &gt; 被修剪物件</text></co-content>\"}}",t
"RkHNmGzGEeW4nQo8Fd_8cw","1",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>你好棒！</text></co-content>\"}}",t
"RmSydXczEeWdKBI5ZrVNQw","i158n9dc9qvmczsmkaahvbu",f,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"SH9HGWcLEeWhvBK2VkSXrw","i0vx9t3wzrp1fqzryeunpgh",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
"Sf6sdWw9EeWGSxIkRLTz7w","i0ulgr4tw7z67vr8gsicb5a",t,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content></co-content>\"}}",t
