assessment_question_id,assessment_question_base_id,assessment_question_version,assessment_question_type_id,assessment_question_prompt,assessment_question_update_ts
"QGnMDOOtEeS_7SIACxCfaQ@2","QGnMDOOtEeS_7SIACxCfaQ",2,5,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>AutoCAD實作：利用「中心點、直徑」的畫圓指令，畫出一個直徑50的圓順序為何？</text></co-content>\"}}",2015-04-15 23:55:39.196
"QGnMDOOtEeS_7SIACxCfaQ@2","QGnMDOOtEeS_7SIACxCfaQ",2,5,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>AutoCAD實作：利用「中心點、直徑」的畫圓指令，畫出一個直徑50的圓順序為何？</text></co-content>\"}}",2015-04-15 23:55:39.196
"GARA7FeLEeSvEiIACyyVhg@17","GARA7FeLEeSvEiIACyyVhg",17,5,"\"下列何者不是圖框的目的&#xff1f;\"",2014-10-19 12:35:29.147
"qCdU5UxNEeSHzCIAC0EV2A@33","qCdU5UxNEeSHzCIAC0EV2A",33,5,"\"線條重疊時的優先順序應為&#xff1f;\"",2015-06-08 14:22:24.614
"v8NDowYwEeWbwyIAC9RJUQ@1","v8NDowYwEeWbwyIAC9RJUQ",1,5,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>在AutoCAD中使用<strong>環形陣列</strong>，想要調整相鄰兩物件與中心點連線的夾角角度時，應該在下列何者中修改？</text></co-content>\"}}",2015-05-29 18:30:15.02
"v8NDowYwEeWbwyIAC9RJUQ@1","v8NDowYwEeWbwyIAC9RJUQ",1,5,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>在AutoCAD中使用<strong>環形陣列</strong>，想要調整相鄰兩物件與中心點連線的夾角角度時，應該在下列何者中修改？</text></co-content>\"}}",2015-05-29 18:30:15.02
"v8NDowYwEeWbwyIAC9RJUQ@1","v8NDowYwEeWbwyIAC9RJUQ",1,5,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>在AutoCAD中使用<strong>環形陣列</strong>，想要調整相鄰兩物件與中心點連線的夾角角度時，應該在下列何者中修改？</text></co-content>\"}}",2015-05-29 18:30:15.02
"YqYm80vZEeSHzCIAC0EV2A@40","YqYm80vZEeSHzCIAC0EV2A",40,5,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>「偏移」工具的快速指令是什麼？</text></co-content>\"}}",2015-06-12 23:03:57.243
"v81V-AYwEeWbwyIAC9RJUQ@1","v81V-AYwEeWbwyIAC9RJUQ",1,5,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>下列何種投影中需要有消失點？</text></co-content>\"}}",2015-05-29 18:30:15.086
"v81V-AYwEeWbwyIAC9RJUQ@1","v81V-AYwEeWbwyIAC9RJUQ",1,5,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>下列何種投影中需要有消失點？</text></co-content>\"}}",2015-05-29 18:30:15.086
"v81V-AYwEeWbwyIAC9RJUQ@1","v81V-AYwEeWbwyIAC9RJUQ",1,5,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>下列何種投影中需要有消失點？</text></co-content>\"}}",2015-05-29 18:30:15.086
"QL0bh-OtEeS_7SIACxCfaQ@2","QL0bh-OtEeS_7SIACxCfaQ",2,5,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>AutoCAD實作：若使用「起點、中心點、端點」指令，在下圖中由下至上點擊，會出現以下哪一圖形？</text><img src=\\\"https://spark-public.s3.amazonaws.com/cad2d/images/hw_w1/99.PNG\\\" /></co-content>\"}}",2015-04-15 23:55:39.174
"QZnAqOOtEeS_7SIACxCfaQ@2","QZnAqOOtEeS_7SIACxCfaQ",2,5,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>已知長軸CD短軸AB，兩軸相交O點，A為圓心，DO線段為半徑，畫弧與CD線段相交兩點E、F，用焦點法繪製橢圓的第二個步驟為何？</text><img src=\\\"https://d396qusza40orc.cloudfront.net/cad2d/images/hw_m3/19.PNG\\\" /></co-content>\"}}",2015-04-15 23:51:55.946
"QZnAqOOtEeS_7SIACxCfaQ@2","QZnAqOOtEeS_7SIACxCfaQ",2,5,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>已知長軸CD短軸AB，兩軸相交O點，A為圓心，DO線段為半徑，畫弧與CD線段相交兩點E、F，用焦點法繪製橢圓的第二個步驟為何？</text><img src=\\\"https://d396qusza40orc.cloudfront.net/cad2d/images/hw_m3/19.PNG\\\" /></co-content>\"}}",2015-04-15 23:51:55.946
"QZnAqOOtEeS_7SIACxCfaQ@2","QZnAqOOtEeS_7SIACxCfaQ",2,5,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>已知長軸CD短軸AB，兩軸相交O點，A為圓心，DO線段為半徑，畫弧與CD線段相交兩點E、F，用焦點法繪製橢圓的第二個步驟為何？</text><img src=\\\"https://d396qusza40orc.cloudfront.net/cad2d/images/hw_m3/19.PNG\\\" /></co-content>\"}}",2015-04-15 23:51:55.946
"QZnAqOOtEeS_7SIACxCfaQ@2","QZnAqOOtEeS_7SIACxCfaQ",2,5,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>已知長軸CD短軸AB，兩軸相交O點，A為圓心，DO線段為半徑，畫弧與CD線段相交兩點E、F，用焦點法繪製橢圓的第二個步驟為何？</text><img src=\\\"https://d396qusza40orc.cloudfront.net/cad2d/images/hw_m3/19.PNG\\\" /></co-content>\"}}",2015-04-15 23:51:55.946
"QZnAqOOtEeS_7SIACxCfaQ@2","QZnAqOOtEeS_7SIACxCfaQ",2,5,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>已知長軸CD短軸AB，兩軸相交O點，A為圓心，DO線段為半徑，畫弧與CD線段相交兩點E、F，用焦點法繪製橢圓的第二個步驟為何？</text><img src=\\\"https://d396qusza40orc.cloudfront.net/cad2d/images/hw_m3/19.PNG\\\" /></co-content>\"}}",2015-04-15 23:51:55.946
"QvSVN-OtEeS_7SIACxCfaQ@2","QvSVN-OtEeS_7SIACxCfaQ",2,5,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>下列何者不是常見的透視圖種類？</text></co-content>\"}}",2015-04-15 23:56:35.939
"QvSVN-OtEeS_7SIACxCfaQ@2","QvSVN-OtEeS_7SIACxCfaQ",2,5,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>下列何者不是常見的透視圖種類？</text></co-content>\"}}",2015-04-15 23:56:35.939
"QvSVN-OtEeS_7SIACxCfaQ@2","QvSVN-OtEeS_7SIACxCfaQ",2,5,"{\"typeName\":\"cml\",\"definition\":{\"dtdId\":\"assess/1\",\"value\":\"<co-content><text>下列何者不是常見的透視圖種類？</text></co-content>\"}}",2015-04-15 23:56:35.939
"lhA0Z1eXEeSpXSIAC1WFBA@18","lhA0Z1eXEeSpXSIAC1WFBA",18,5,"\"關於「多行文字」與「單行文字」的敘述何者正確&#xff1f;\"",2014-10-19 13:59:23.467
